B 1000
I 175 113
D 122 33
I 146 36
I 98 139
I 194 127
D 84 79
D 63 197
D 34 85
D 188 32
D 149 29
I 78 146
I 126 44
D 74 87
D 106 90
D 85 65
D 82 45
I 177 100
D 121 84
I 174 5
D 191 82
D 39 102
I 159 173
D 43 129
I 88 140
I 197 1
D 95 139
D 7 31
D 62 108
D 7 12
I 127 178
I 17 10
D 84 94
I 134 186
D 115 146
I 174 158
D 42 109
I 167 170
D 51 180
D 18 40
D 198 112
D 182 44
D 51 82
I 103 158
I 138 34
I 150 66
I 91 108
D 138 173
D 73 122
D 1 30
D 163 99
I 26 71
D 7 158
I 182 186
I 56 155
D 40 146
D 12 30
D 110 192
I 98 138
D 108 71
D 121 110
D 146 9
D 140 164
D 183 22
I 5 30
D 45 189
D 152 188
D 87 88
D 118 68
D 59 158
I 73 143
D 22 156
I 188 116
D 30 95
I 166 116
D 48 120
I 154 124
I 114 66
I 172 64
D 126 103
I 87 99
D 43 129
I 134 24
D 154 6
D 18 154
I 63 91
D 64 159
D 87 3
I 190 154
I 63 53
D 169 196
I 191 107
D 179 178
I 13 114
I 144 90
I 113 182
D 148 46
D 52 4
D 48 185
I 51 126
D 1 14
D 32 90
I 28 192
D 110 78
I 57 42
D 35 68
I 48 49
I 18 103
I 197 151
D 116 18
D 56 8
D 146 24
D 122 17
D 18 21
D 128 83
D 49 119
D 184 10
I 114 132
I 151 162
D 160 83
D 139 37
D 196 134
I 173 54
D 116 18
D 167 125
D 157 151
I 15 1
I 43 151
D 192 69
I 165 81
D 27 138
D 178 142
I 152 135
I 165 176
D 145 86
D 157 150
D 64 53
I 161 155
I 59 13
D 161 45
I 178 31
I 109 25
I 78 30
D 29 59
D 163 10
D 12 30
I 116 135
I 30 17
I 87 99
D 79 127
I 168 14
D 103 128
D 159 25
D 75 34
D 119 2
I 105 137
D 20 32
I 0 140
I 110 134
I 3 95
I 7 125
D 191 60
I 49 79
I 63 65
D 80 187
I 68 102
I 124 95
I 2 158
D 35 14
D 174 78
I 81 55
I 111 82
D 109 4
D 37 7
I 83 5
I 24 27
D 91 119
D 13 192
I 13 144
D 42 109
D 6 24
I 147 176
D 42 14
I 47 173
I 180 92
D 157 2
D 74 82
I 63 10
D 57 135
I 169 63
I 45 162
I 20 165
D 18 154
D 17 90
D 77 124
I 137 164
D 23 145
I 68 50
D 85 105
I 82 15
I 65 180
I 39 64
I 50 112
D 134 21
D 62 117
I 81 98
D 175 22
D 59 92
I 45 126
D 14 35
I 164 21
D 77 15
D 14 66
I 85 183
I 84 71
D 24 150
I 18 72
I 13 15
I 108 2
D 11 4
D 167 18
I 88 107
D 18 5
I 79 81
D 85 161
D 75 44
D 68 4
I 63 3
I 70 47
I 91 13
D 92 195
I 117 11
D 197 26
D 192 106
I 42 193
D 161 183
I 46 176
D 110 30
I 129 108
D 47 40
I 111 29
D 16 0
D 183 12
D 87 52
I 98 46
D 43 27
I 196 184
D 162 112
D 97 100
I 55 122
I 79 13
D 92 146
D 70 189
D 36 65
I 69 22
I 5 93
D 12 82
I 45 34
D 168 117
I 134 69
I 198 107
D 139 182
D 126 26
D 123 104
I 113 51
D 37 160
I 92 76
I 28 8
I 77 171
D 192 112
D 16 94
I 107 76
D 176 59
D 99 64
I 174 53
D 94 48
I 85 29
D 77 125
I 140 24
D 171 81
I 74 101
D 59 54
I 17 64
D 162 61
D 7 126
I 61 126
I 185 151
D 183 168
D 70 198
I 152 186
D 140 132
D 119 189
I 101 53
D 66 83
D 97 198
D 191 60
I 106 103
I 120 180
D 73 10
D 119 157
D 29 121
I 91 17
I 77 65
D 162 196
D 30 71
I 168 41
I 69 3
I 72 183
I 7 17
D 150 60
I 96 66
I 53 46
I 50 133
D 138 147
I 94 192
D 151 105
D 110 131
D 184 11
I 101 85
D 95 129
D 66 134
D 121 75
I 64 167
I 21 22
D 115 134
D 172 9
I 182 50
I 166 52
D 80 122
I 115 93
I 17 91
D 182 142
D 104 18
I 41 19
D 57 188
I 85 87
I 168 138
D 198 191
D 135 196
D 161 50
I 170 97
D 191 5
D 113 123
I 145 180
I 73 83
D 49 66
I 119 154
D 179 49
D 183 133
I 37 161
D 13 101
D 175 56
D 98 39
I 187 190
I 198 6
D 120 95
D 32 58
I 13 15
I 135 187
I 11 117
I 195 174
D 149 96
D 177 157
D 80 137
I 145 127
I 174 189
I 32 125
I 106 125
D 139 120
D 38 179
D 24 20
I 83 3
I 80 186
I 100 180
D 91 186
I 71 69
D 183 51
D 82 152
I 178 99
I 62 70
I 159 67
D 121 150
I 95 161
D 123 61
D 174 196
I 175 81
I 199 102
D 59 48
D 26 195
D 3 174
I 194 132
I 152 29
I 37 111
D 183 8
I 97 86
I 47 23
D 101 22
I 196 8
I 0 66
D 37 83
I 75 67
D 45 52
D 186 48
D 125 88
D 199 58
D 166 84
I 160 151
D 64 30
I 15 176
D 157 160
D 133 164
I 90 66
I 18 171
I 8 124
I 72 120
I 64 24
I 24 15
I 143 92
I 190 140
D 15 0
D 197 4
D 63 26
I 186 184
I 135 132
I 95 25
I 119 124
I 102 53
D 88 17
D 13 192
D 80 57
I 132 134
I 148 150
D 60 197
I 162 34
D 133 5
I 169 5
I 50 156
D 129 84
I 150 97
I 61 46
D 66 91
I 18 149
I 90 149
D 9 131
D 166 183
I 49 188
D 176 73
I 113 45
D 22 169
D 42 129
D 140 8
I 192 104
I 175 64
I 26 16
D 78 193
D 129 58
D 121 8
I 162 170
I 199 62
D 107 81
D 8 13
I 98 180
D 22 167
I 6 74
D 164 123
D 65 146
I 172 75
I 178 123
I 57 105
D 135 125
I 13 136
I 185 113
I 12 169
D 78 15
D 177 138
D 54 25
I 174 195
I 84 81
D 43 46
I 104 105
D 116 113
I 194 187
I 17 146
I 119 169
I 125 104
D 89 128
D 146 124
I 42 131
D 116 181
D 195 26
I 189 49
D 108 103
I 35 177
D 93 28
I 172 22
D 140 163
I 132 98
I 76 64
I 133 184
D 151 108
D 139 42
D 165 186
I 129 38
D 29 43
D 104 157
D 56 45
D 63 41
I 50 4
I 130 6
D 49 132
D 5 197
D 153 88
I 76 27
I 56 198
I 191 85
I 61 177
D 84 151
D 162 62
I 94 137
I 83 168
I 173 88
D 39 120
D 40 139
I 60 44
D 88 168
D 16 174
I 5 117
D 196 139
I 77 189
I 193 195
D 175 130
D 19 66
D 141 125
I 130 61
I 103 198
D 158 86
I 48 113
D 106 182
D 122 17
I 66 81
D 189 152
D 140 123
I 72 18
D 87 20
I 86 161
D 76 23
I 73 76
I 96 27
I 92 155
D 69 7
I 47 26
I 113 172
D 85 96
D 32 58
I 24 55
I 36 13
I 21 74
D 193 61
I 81 77
I 108 78
I 128 2
D 168 183
I 116 68
D 127 24
I 111 43
I 84 58
I 119 118
D 22 45
I 132 104
D 117 26
D 125 45
D 194 11
I 132 121
D 149 48
D 78 24
D 190 165
I 117 12
D 132 82
I 181 20
I 35 86
D 28 102
I 96 12
I 192 19
I 192 134
D 130 106
I 2 180
I 180 9
I 22 57
D 102 100
D 67 43
D 117 95
I 4 49
D 73 170
D 19 155
D 160 22
I 100 171
D 76 75
D 118 101
D 139 40
I 123 67
I 59 177
D 174 192
D 50 36
I 6 72
I 21 4
I 26 128
D 187 20
I 194 189
I 114 14
I 84 24
D 152 75
D 125 39
I 46 94
D 132 187
D 35 106
D 58 129
D 128 51
D 116 23
D 13 101
I 156 176
I 186 193
D 174 131
I 178 94
I 195 150
D 87 72
I 102 51
D 137 109
D 122 56
D 140 123
I 134 171
D 177 67
D 138 180
D 130 178
I 79 143
I 125 168
D 150 124
I 13 121
I 18 127
D 77 96
I 129 110
D 95 137
I 152 0
D 195 159
D 91 119
I 66 43
I 194 71
I 147 60
D 115 173
D 147 101
D 176 73
I 128 117
I 139 41
I 129 173
I 80 91
I 158 109
D 87 158
I 28 42
D 118 82
I 194 104
D 54 66
D 194 163
D 169 196
I 72 75
D 160 178
I 149 37
I 128 99
D 30 64
D 17 140
I 61 72
D 152 72
D 66 98
I 45 150
I 152 11
D 35 58
D 89 38
I 179 144
I 97 2
I 16 47
I 19 73
D 43 27
D 68 167
D 188 32
I 112 172
D 91 125
D 5 91
I 88 152
D 130 182
I 161 5
D 61 122
I 93 167
I 158 93
D 7 100
I 128 54
D 42 20
I 5 130
D 99 4
I 76 25
D 99 11
D 198 162
I 131 163
I 69 153
D 192 143
D 9 77
D 40 156
D 33 184
I 141 139
D 146 59
D 34 52
D 148 59
D 169 136
I 112 34
I 20 15
D 52 55
I 198 63
I 175 166
I 84 174
I 87 142
D 158 33
I 190 49
D 146 123
D 31 76
D 133 26
I 77 85
D 58 54
D 179 137
I 154 157
I 152 192
D 107 165
I 171 141
D 199 196
I 117 158
D 36 126
I 48 162
I 172 160
D 154 46
D 176 129
D 65 183
I 91 106
I 84 52
I 27 180
I 106 53
I 173 38
I 79 194
D 18 89
I 68 89
D 123 113
D 53 184
I 137 140
D 66 83
I 0 195
I 195 183
I 196 67
I 103 170
I 60 193
D 152 149
D 191 92
I 169 39
D 106 128
D 175 198
I 70 13
I 52 190
I 162 190
I 34 3
I 173 120
D 152 96
D 199 18
I 152 195
D 83 87
D 62 38
D 148 2
I 54 148
I 80 159
D 172 186
I 167 19
D 101 173
I 73 11
D 129 176
I 97 130
I 60 146
D 47 1
D 163 57
I 147 42
I 67 75
I 152 193
D 103 72
I 40 109
I 194 82
D 122 170
I 51 105
I 178 16
I 65 56
D 167 181
I 92 23
D 106 23
D 14 76
I 87 47
D 24 154
D 56 45
D 81 196
D 4 11
D 19 40
D 11 65
D 168 77
D 70 92
I 177 76
I 58 22
I 166 194
I 90 163
I 163 61
I 44 152
I 108 119
D 43 39
I 45 16
D 143 11
D 125 27
D 99 198
D 77 5
D 74 38
D 176 196
D 135 160
I 46 74
D 176 20
D 116 21
D 179 127
I 117 167
D 185 35
I 26 51
I 18 113
D 185 92
I 65 191
I 49 63
D 168 32
I 165 157
D 90 50
D 97 149
D 104 96
D 160 178
D 11 82
I 81 151
D 33 133
I 48 175
I 156 70
D 149 109
D 50 91
I 60 6
I 188 113
I 133 52
D 106 190
D 48 164
D 190 142
I 178 39
D 10 76
D 125 77
D 7 176
I 144 190
I 175 40
D 142 71
I 96 52
I 32 185
I 190 141
I 8 165
D 31 116
I 85 172
D 118 29
D 4 197
D 156 7
I 166 19
I 4 157
D 31 57
D 157 137
I 64 2
I 149 13
D 67 103
D 158 124
I 167 115
I 130 121
I 74 175
D 69 198
D 139 120
D 134 107
D 190 22
D 36 164
D 97 125
D 43 38
I 21 196
D 179 66
D 4 138
I 130 140
I 187 34
I 165 112
I 152 154
D 154 47
D 72 165
D 87 176
D 63 75
I 136 142
D 42 173
I 22 30
I 21 48
I 196 69
D 32 56
I 145 84
I 119 6
I 119 104
I 170 74
I 81 12
I 165 69
D 13 5
I 156 8
D 16 97
B 1000
D 181 66
D 143 157
D 90 189
D 115 181
D 179 32
I 143 198
I 86 164
D 139 46
I 132 135
I 7 6
D 92 77
I 57 98
I 46 119
I 61 76
I 78 31
D 45 137
I 146 81
D 66 39
D 194 136
I 130 84
D 141 72
I 2 21
D 120 150
I 37 107
I 156 131
I 106 16
I 141 35
D 186 38
I 16 177
I 177 52
I 62 127
I 132 2
D 138 178
D 193 161
I 150 139
D 163 161
D 14 144
D 36 121
I 32 103
I 135 47
D 93 14
I 179 132
I 20 101
I 101 106
D 86 44
I 115 191
D 63 177
D 111 156
I 106 86
I 54 130
I 129 23
D 179 102
D 22 108
D 110 39
I 54 122
D 44 164
D 110 50
I 161 3
D 92 167
I 179 27
I 160 33
D 90 137
I 183 3
I 34 123
D 32 181
I 55 23
I 179 29
D 145 13
I 134 122
I 193 168
I 84 186
D 156 106
D 188 76
D 38 186
I 14 196
I 69 71
D 174 55
I 175 16
I 144 35
D 171 26
D 27 15
I 195 82
I 147 5
I 108 78
I 105 62
D 161 131
D 74 79
I 89 58
I 161 7
I 185 5
I 112 142
I 60 52
I 68 184
D 22 162
I 84 169
D 88 177
I 52 147
D 159 179
I 34 167
I 34 64
I 141 199
D 151 49
I 101 59
I 75 28
I 80 67
D 188 90
I 171 187
D 126 17
D 158 157
D 110 131
D 147 126
I 162 4
D 75 9
I 150 130
D 69 128
D 24 78
D 0 6
D 190 179
D 72 54
D 186 48
D 173 199
I 149 33
D 196 199
I 145 34
I 103 44
I 62 191
D 187 158
I 186 44
D 73 69
I 123 131
I 46 66
D 111 151
D 191 92
D 189 181
D 19 33
D 40 151
D 83 66
D 139 95
I 186 118
I 11 1
D 189 103
I 58 146
I 126 106
D 13 197
D 102 173
I 71 196
D 40 18
D 141 85
D 79 37
D 27 155
I 90 5
I 106 48
I 116 155
D 180 6
I 90 20
D 175 44
I 5 88
D 94 98
I 18 103
I 177 169
D 172 129
I 189 149
I 132 176
D 163 120
I 112 188
D 11 65
I 34 115
D 169 86
I 39 159
I 98 19
I 4 107
D 121 8
D 137 35
D 97 168
I 114 144
D 164 123
D 117 154
D 29 23
I 21 101
D 35 171
D 18 157
D 5 119
I 89 183
I 196 42
I 30 190
I 189 22
I 58 86
D 184 60
I 115 172
D 113 21
D 96 170
I 162 100
I 180 80
I 29 124
I 27 199
D 199 122
I 191 43
I 162 65
I 16 76
D 66 59
D 182 157
D 151 27
I 42 152
I 94 60
I 42 106
I 94 178
I 11 44
I 119 51
D 7 24
D 97 119
D 199 71
I 33 125
D 182 199
D 137 178
D 102 172
I 102 146
D 147 98
I 3 148
I 194 188
I 87 170
I 35 155
I 196 138
I 13 135
D 65 143
D 155 33
I 16 196
I 33 198
D 4 56
D 171 178
D 19 107
I 137 34
D 22 170
D 157 7
D 48 164
D 63 56
I 160 129
D 182 133
I 175 173
I 177 70
D 30 71
I 156 112
I 150 100
I 88 6
D 12 167
D 150 152
D 115 55
D 124 146
D 96 169
D 140 103
D 125 141
D 86 84
I 29 179
D 0 4
D 54 65
I 114 122
I 0 39
D 153 4
I 32 80
D 98 178
I 154 21
I 54 33
D 129 86
D 176 7
D 122 189
D 195 92
D 7 0
I 117 59
D 87 88
D 85 126
I 2 12
I 122 194
I 138 87
D 9 184
I 172 181
I 126 153
I 169 188
D 85 89
I 57 136
D 53 119
I 48 192
I 115 65
I 123 66
D 6 23
D 90 124
D 66 44
D 101 39
I 87 136
I 103 11
I 102 67
D 116 78
I 62 130
I 67 40
D 120 64
D 60 150
I 19 61
I 11 96
D 39 101
D 14 157
I 171 154
I 57 122
D 94 99
D 122 198
I 83 116
I 84 23
D 55 132
D 32 167
D 111 169
I 101 158
I 53 183
D 143 47
D 145 80
I 42 160
I 178 41
I 21 83
D 118 196
I 116 163
I 183 30
D 143 138
I 126 155
D 14 134
I 165 172
D 39 176
D 177 119
D 27 30
D 136 146
D 20 24
I 55 0
I 152 26
I 137 173
D 174 7
D 9 0
I 115 185
I 55 188
D 14 77
I 36 192
I 80 105
I 103 41
I 89 59
I 120 115
I 76 92
D 133 71
I 19 182
I 169 87
I 75 191
D 7 83
I 158 172
D 45 107
D 133 33
D 159 87
D 103 3
I 182 158
I 47 160
I 192 120
I 19 20
I 104 45
D 45 107
D 161 193
D 76 80
I 186 31
I 134 151
D 81 51
D 130 149
D 67 13
I 51 43
D 95 133
D 2 17
D 127 52
D 59 49
I 145 175
D 82 185
I 34 10
I 181 190
D 31 116
I 122 111
I 58 130
I 111 168
D 97 83
I 149 147
D 87 94
I 43 127
D 160 37
I 149 167
I 94 22
I 8 48
I 149 196
I 173 31
D 187 96
D 178 198
I 189 25
I 31 109
D 130 196
I 67 171
D 155 170
D 64 23
I 6 155
D 148 190
I 7 115
I 18 166
D 194 6
D 126 99
D 131 21
D 54 70
I 177 154
I 56 163
D 76 154
D 61 193
I 163 113
D 126 36
I 14 111
I 21 33
D 138 43
D 42 155
D 20 34
D 9 121
I 85 66
D 185 102
I 42 10
I 194 197
I 130 133
I 55 137
I 12 130
D 91 118
I 72 151
I 23 8
D 147 65
I 75 179
D 123 146
D 95 130
D 79 110
D 135 133
D 121 178
D 147 126
I 55 72
I 121 171
D 143 155
D 20 27
I 16 60
I 134 193
D 88 67
I 139 168
D 140 162
I 170 41
I 108 136
I 164 197
D 143 132
D 18 199
D 143 178
D 117 127
D 65 90
D 51 150
I 122 42
D 95 136
D 27 37
D 86 193
D 158 23
I 6 65
I 40 192
I 12 124
D 45 93
D 168 90
D 196 75
I 193 119
D 23 106
I 103 78
D 44 56
I 92 12
D 196 73
D 166 2
D 45 1
D 98 166
I 55 165
D 28 126
I 126 114
D 126 121
I 50 143
I 82 64
I 164 193
D 5 44
I 147 76
I 6 153
D 21 162
D 153 35
I 20 47
I 89 193
I 22 79
D 22 0
D 111 118
I 184 95
D 54 69
I 13 142
D 140 102
I 51 15
D 162 153
I 188 12
D 121 110
I 76 159
D 13 145
D 140 116
I 27 177
I 158 63
I 196 115
D 62 107
I 189 116
I 5 20
D 152 57
I 148 58
I 193 180
D 9 179
D 2 172
D 173 138
D 184 33
I 166 194
D 49 66
D 143 18
D 147 82
D 71 67
D 44 155
I 48 156
D 125 136
D 110 127
D 66 59
I 152 31
D 13 154
I 153 86
I 71 7
I 109 12
D 176 112
I 122 8
I 17 190
I 110 14
D 193 91
D 157 96
D 149 170
D 41 190
I 192 92
D 18 124
I 144 92
D 173 26
I 73 151
D 100 80
D 112 65
D 88 122
D 185 148
I 114 18
D 160 55
D 198 176
I 189 106
I 109 197
I 14 138
D 122 61
D 98 7
D 155 158
D 104 186
I 133 94
I 175 154
I 30 182
I 51 176
I 188 189
I 44 98
D 91 125
D 159 197
I 157 50
I 167 137
D 141 191
I 29 174
D 9 71
D 34 75
D 166 148
I 143 75
D 102 108
D 11 113
D 130 177
D 124 102
D 96 137
D 114 129
I 196 55
D 146 64
D 184 79
I 66 119
D 163 147
D 132 81
D 163 120
D 118 196
I 98 100
I 118 48
I 57 197
D 115 181
I 96 191
I 158 15
D 185 148
D 68 147
D 169 109
D 99 129
I 40 60
I 5 139
D 174 38
I 184 142
I 47 36
I 14 32
D 73 130
D 136 146
I 162 131
I 142 62
I 33 37
I 48 87
I 174 20
I 26 98
D 155 143
D 116 70
D 68 72
I 145 94
I 9 120
D 67 36
I 136 79
I 63 170
D 199 196
I 103 82
I 4 65
D 93 157
D 17 151
D 191 124
D 23 15
I 104 55
I 181 84
D 93 86
I 47 129
I 88 185
I 88 68
I 89 117
I 54 78
D 173 57
I 130 77
I 30 145
D 121 75
D 119 123
I 71 37
D 76 188
D 104 127
I 145 163
D 96 77
D 106 163
I 53 110
I 105 175
D 191 44
D 154 114
I 193 123
D 190 106
I 189 107
I 107 101
I 187 183
I 135 3
D 165 103
D 133 3
D 62 54
D 132 143
I 68 15
D 108 62
D 92 28
I 122 192
I 62 39
D 9 100
D 127 175
D 169 86
D 164 140
I 22 198
D 171 35
I 178 135
D 60 184
I 66 28
D 0 21
I 97 190
I 109 186
D 18 151
D 0 24
I 91 0
I 190 181
I 125 172
D 72 92
I 27 70
D 120 40
I 191 79
I 169 2
I 15 170
D 34 75
I 112 80
D 156 64
D 12 179
D 131 99
I 183 80
D 120 126
I 155 6
I 102 47
I 49 85
D 11 187
I 105 188
D 54 62
I 72 32
I 35 181
I 48 11
D 197 60
D 56 179
D 134 14
I 62 141
I 171 175
I 187 75
I 190 98
D 39 60
I 1 78
D 30 169
D 50 79
I 11 75
D 5 31
D 148 96
I 12 176
D 158 107
I 103 88
D 105 32
I 51 115
D 168 188
I 63 60
D 94 83
D 99 156
D 130 91
D 27 155
I 167 138
D 148 164
D 0 16
D 5 0
I 113 38
D 120 16
I 90 113
D 148 166
I 117 54
D 124 46
D 59 49
I 44 59
I 191 76
I 25 138
I 58 37
D 69 192
D 9 160
D 57 21
I 64 151
I 2 120
D 188 90
D 168 61
D 109 135
I 72 59
I 0 147
I 62 92
I 107 3
D 153 115
D 185 3
I 184 80
D 114 102
I 129 168
I 43 145
I 194 154
I 117 147
I 187 59
D 62 45
D 42 50
I 54 94
D 94 87
D 154 98
I 127 177
D 136 8
I 145 149
D 156 106
D 96 126
I 133 148
D 126 117
I 140 145
I 96 125
I 62 118
D 58 56
D 193 78
D 4 91
D 151 3
I 25 94
I 41 107
I 69 179
D 79 184
I 3 140
D 151 163
D 72 8
D 34 46
I 0 89
I 145 180
D 107 164
I 173 13
D 159 132
I 113 6
D 53 98
D 116 42
I 166 19
I 50 47
I 191 178
I 11 175
I 92 8
D 40 25
I 32 166
D 52 9
D 196 169
D 23 199
D 164 140
I 62 101
D 79 184
I 182 114
I 8 177
D 37 134
D 183 47
I 140 60
D 124 102
D 46 97
D 135 172
D 5 31
I 131 185
I 112 197
I 96 75
D 95 78
I 70 6
I 176 113
D 140 71
I 106 197
I 127 134
I 104 176
I 195 174
I 67 99
I 87 140
D 196 73
I 102 120
D 89 97
D 21 131
I 68 170
D 100 112
D 185 103
I 46 50
I 167 122
I 83 185
D 195 81
I 130 108
D 17 195
D 137 109
I 84 38
D 73 21
I 123 75
D 38 74
D 35 109
I 156 195
D 191 198
D 70 130
I 86 142
D 133 128
D 16 174
D 69 156
I 0 195
D 181 27
D 7 69
D 49 170
D 125 113
D 96 105
I 185 166
D 172 51
D 42 128
D 129 42
D 123 120
D 103 189
I 159 137
I 17 131
D 86 178
D 57 29
D 47 183
I 116 13
D 169 25
I 169 72
D 46 148
D 151 66
I 156 100
I 101 52
D 136 128
D 27 155
I 78 180
D 96 157
D 199 71
I 138 168
D 166 25
D 98 39
I 183 82
I 92 57
D 59 54
I 154 94
D 106 190
D 112 19
I 148 15
D 151 149
D 188 164
I 23 128
D 196 81
D 75 129
D 187 80
I 81 106
D 87 159
I 199 159
D 47 31
D 7 83
I 134 150
I 43 80
D 43 70
D 1 43
D 54 70
I 158 13
D 153 88
D 38 89
I 64 179
D 152 48
D 34 46
I 110 179
I 193 174
D 29 144
I 192 124
D 183 161
D 111 114
I 39 198
I 130 98
D 29 145
D 22 175
I 26 30
I 160 65
D 31 47
I 114 29
D 100 9
D 39 124
D 3 109
I 103 164
D 40 47
I 173 154
D 53 26
D 8 162
D 159 64
I 7 22
I 4 100
I 108 32
D 87 118
D 187 128
I 153 66
I 175 152
D 7 24
I 45 165
I 141 74
I 109 18
D 76 14
D 121 73
D 19 0
I 144 106
I 120 174
D 67 43
D 162 121
D 21 116
D 99 92
I 72 170
D 33 178
I 193 198
I 131 184
D 158 22
D 198 64
D 107 11
D 29 80
I 104 54
D 13 154
D 8 104
I 166 6
I 92 145
I 177 48
D 0 10
I 112 165
D 57 173
I 135 59
D 143 138
I 47 9
D 159 75
I 42 119
D 124 57
I 193 167
I 107 43
I 148 186
I 197 57
D 19 66
I 6 33
D 118 99
I 176 102
I 42 19
I 164 108
D 15 146
I 53 17
I 92 54
D 162 21
D 130 65
I 161 145
D 41 97
B 1000
D 115 168
I 68 85
I 141 171
D 183 62
D 1 30
D 44 164
I 163 65
I 32 8
D 65 76
D 186 172
I 89 116
I 159 90
I 127 8
D 120 123
I 53 147
I 182 34
D 141 37
D 21 108
D 126 113
I 10 175
D 133 107
I 13 106
D 135 109
D 129 104
I 126 136
D 102 80
D 173 79
D 181 137
I 131 0
I 27 57
D 14 124
D 149 41
I 64 0
I 45 71
I 39 173
I 79 182
D 75 88
D 176 83
D 39 43
I 95 15
D 178 146
D 107 146
I 192 86
I 73 92
I 184 59
D 90 48
D 139 158
D 139 120
D 2 119
D 24 127
I 64 191
D 69 163
I 66 10
I 55 121
D 34 146
D 164 123
D 85 4
I 29 44
D 27 43
D 12 150
D 119 184
I 177 195
I 102 167
D 167 18
D 191 38
D 151 47
D 177 194
I 107 29
D 12 139
I 124 168
I 37 41
D 184 10
D 56 44
I 17 60
I 199 29
I 74 115
D 170 3
I 9 115
D 154 86
D 118 113
D 14 1
I 128 137
I 36 194
D 80 13
I 52 183
D 12 59
I 35 40
D 17 162
D 16 15
D 194 50
D 55 175
I 116 153
I 35 181
I 114 183
I 37 84
I 114 34
D 3 174
D 108 175
D 118 117
D 166 180
D 193 161
D 19 109
I 125 62
I 5 64
D 117 168
D 40 114
D 184 2
I 198 179
D 171 178
D 11 97
D 160 199
D 100 38
I 100 54
D 129 171
D 14 144
D 60 138
I 155 131
I 60 70
D 145 31
D 47 153
I 138 125
I 179 71
D 14 12
D 2 90
D 55 13
I 147 33
I 177 4
I 155 11
D 24 6
I 107 20
I 193 108
D 185 101
I 136 164
I 164 99
I 65 107
D 170 22
D 82 125
D 172 96
I 87 11
D 171 35
I 25 57
D 49 119
I 155 105
I 17 166
D 71 114
D 1 30
D 113 98
D 147 163
D 169 59
I 2 79
D 110 91
I 93 34
D 54 64
D 67 76
I 155 0
D 77 9
I 161 52
I 39 100
I 49 44
I 50 34
D 156 99
D 94 109
D 188 160
D 49 142
D 42 154
I 87 160
D 171 176
D 159 145
I 58 190
I 84 188
I 73 47
D 130 41
I 102 154
D 53 83
D 164 181
I 183 59
I 37 5
D 163 93
D 60 54
I 21 26
D 127 69
D 169 66
D 53 26
I 76 4
I 80 174
D 156 106
D 145 80
I 15 2
I 63 7
D 55 110
I 56 140
I 65 125
I 148 0
D 135 133
I 140 75
D 171 102
D 57 60
D 105 170
D 119 145
I 75 10
D 26 117
I 71 90
I 58 131
D 105 72
I 125 168
I 197 66
I 189 87
I 135 156
I 31 62
I 165 17
D 89 128
I 194 123
I 142 13
I 124 164
I 192 137
D 191 154
I 13 56
D 38 120
I 142 125
I 23 57
I 187 66
I 152 8
I 166 87
D 44 194
I 37 42
D 50 95
D 67 76
I 142 152
D 12 48
I 147 96
I 53 39
D 13 55
I 161 144
D 197 14
I 46 10
D 60 160
D 26 63
I 193 198
D 152 119
D 12 74
D 138 197
D 82 174
D 181 174
D 36 153
D 84 3
D 103 110
I 1 114
I 115 149
I 10 198
I 49 63
I 192 125
D 162 183
D 39 66
I 43 54
I 149 12
D 92 74
D 30 177
I 85 122
D 114 111
I 43 36
I 160 164
I 90 61
D 135 24
D 177 138
I 25 46
I 191 43
D 178 101
D 97 23
D 90 179
D 194 110
I 135 195
I 69 77
D 79 185
I 18 185
I 67 164
D 8 90
D 159 75
I 161 172
I 159 51
I 132 8
I 105 196
I 176 0
I 15 108
I 176 14
I 137 92
I 137 11
D 11 97
I 32 184
I 49 121
D 123 12
I 157 66
I 193 31
D 70 155
I 177 140
D 124 70
I 171 122
I 193 15
I 10 176
D 4 85
I 194 171
I 17 26
I 77 107
D 142 36
D 21 73
D 61 8
I 60 68
I 105 81
I 95 73
D 166 195
I 54 123
I 145 144
D 14 197
I 12 193
D 84 86
D 19 127
D 8 164
D 193 188
D 29 6
D 57 135
I 34 9
D 54 62
D 78 57
I 21 153
I 126 138
I 16 93
I 105 39
D 182 133
D 199 28
D 0 18
D 125 27
D 115 40
D 51 179
D 178 73
D 138 179
D 67 158
I 148 88
I 88 43
I 69 64
D 143 167
I 145 68
D 20 87
I 74 40
I 9 49
D 192 162
D 141 37
D 192 106
D 45 3
D 126 160
D 135 95
I 162 171
I 182 109
I 94 157
I 123 13
I 113 24
D 59 150
I 135 1
D 70 10
D 15 135
D 105 43
I 103 188
D 105 151
I 135 128
I 125 196
D 81 129
D 146 75
D 60 173
I 144 161
I 35 112
I 57 144
I 84 61
D 26 100
D 139 37
D 5 18
I 17 89
I 47 182
I 132 141
I 142 114
D 27 95
I 13 155
I 174 160
I 146 67
D 178 34
I 135 165
D 62 86
I 136 162
I 27 76
I 106 28
I 178 42
D 162 122
D 179 51
D 150 98
I 76 38
D 167 62
I 175 147
D 59 81
I 177 24
D 62 99
I 180 149
I 72 61
D 40 1
D 172 11
I 20 22
I 169 69
I 116 80
I 85 27
D 45 62
I 134 45
I 116 189
D 49 179
D 68 10
D 157 143
D 65 76
D 75 76
I 142 78
D 48 42
D 155 19
D 199 25
D 104 96
I 40 5
D 47 44
D 20 87
